10000, 14.016701434534964, 6.367649262232604, 30.966330331633575, 55.47538967849264
10009, 11.010280431449178, 5.8092870091120306, 16.69765805608604, 74.93466680068349
10014, 14.76006120533321, 7.028311617609518, 38.296248040552925, 52.74831538445879
10019, 14.752160119272071, 7.020511082988659, 38.191880041912086, 52.886542354604735
10029, 10.622508188734269, 6.312460561816744, 18.25563221896085, 74.51301795448481
10031, 12.518720988752168, 6.276144595733831, 24.080075420557996, 66.33473764841057
10051, 13.290568693587787, 5.999000745442376, 25.97693550756574, 62.84890553841633
10053, 11.3744035321217, 6.258990339177563, 19.957686882933707, 72.38848730606487
10056, 14.221562289471542, 6.1794045077543185, 31.770664359612127, 57.05454021123968
10064, 12.729578248439516, 6.964127597754632, 28.854589132358804, 62.675186492768844
10075, 15.177050535557397, 6.443333564601662, 39.29864852928186, 47.280496422577514
10079, 15.105809459194548, 7.310320564317382, 41.94066689251319, 49.388762522383004
10080, 15.788706279233159, 7.2767044114856185, 46.42258819841091, 44.66988664752966
10082, 16.481739789929563, 6.70618089351841, 48.723152055379074, 40.47318761557062
10083, 15.64233805660885, 7.120666233949197, 44.870436948965434, 45.874420061760624
10084, 15.103437404177098, 7.149927041471588, 40.92004216232495, 50.25146815238669
10085, 15.872018867232095, 7.191593636278392, 46.19291488551234, 44.711558809836205
10086, 14.401324750995858, 7.212654187536552, 37.29047849202513, 52.98695021749638
10087, 15.087631750331566, 7.268131338208072, 41.58125639989854, 49.84452356571815
10089, 14.005083644638402, 7.268891533480384, 35.506842060467356, 56.30632760560983
10090, 14.292348986223814, 6.619899290262298, 36.6682123811732, 51.18710874101553
10093, 14.107711200085673, 6.563886994362527, 33.415299954503105, 56.39014667331066
10094, 14.207023920958196, 6.756767482473564, 35.406337218847476, 54.87878290373776
10097, 14.357997188117173, 6.864222068044872, 37.845159605718386, 51.274561002676414
10117, 15.467991377969012, 6.682571553234301, 44.13410625109789, 44.460337775101
10119, 14.089674182737747, 6.7517891686011495, 35.08520585130448, 54.69260543909918
10120, 15.282544148744208, 8.031762241511613, 46.168775716171105, 47.71627461636002
10124, 13.869198858446172, 7.031665038930323, 34.57151056426444, 56.046202963016114
10126, 13.400895219639013, 6.635989514789192, 29.673490998941055, 61.073067419696436
10128, 17.429428523492952, 6.706558499486138, 56.04351758259297, 34.869926052029584
10136, 15.429839035148182, 7.27316738291759, 44.34338141516802, 46.86940789148467
10144, 12.118610565861843, 6.126212837225232, 21.841893859516993, 68.8482201134709
10145, 10.662937379024367, 5.8914771927149365, 16.59074372844896, 75.26177596406313
10150, 14.964157995600226, 7.494034563459177, 41.2050516477199, 50.724180776292116
10161, 13.451501800401756, 7.029405189124997, 31.821653456440195, 59.45789982857822
10165, 13.055518070277659, 6.7320368077357715, 29.071604938271605, 62.0477366255144
10167, 13.234493289218916, 6.813348934796287, 30.197673255775193, 60.84369478982633
10168, 13.195184804172143, 6.8997928359809775, 30.327255804676984, 60.48332142204198
10174, 16.59918778633266, 6.961336533911708, 49.50461820292125, 41.26107354863971
10176, 16.671929536571835, 6.847618105521564, 49.85186524605669, 40.62508693354105
10177, 16.63772316628949, 6.779802229551213, 49.182083478353995, 40.87842360311638
10180, 16.496203076437833, 6.8630672541600894, 48.23543396250024, 42.08870064626723
10182, 16.740702027466483, 6.320409983000951, 50.90032760611846, 37.492045534893585
10198, 14.439463424897951, 7.344996645633202, 38.675400291120816, 53.180494905385736
10199, 17.254924328327235, 6.978000238296159, 53.96636286014972, 37.61640952324219
10200, 12.835333648478946, 7.255183684994867, 30.705105474787075, 61.61895267851767
10201, 15.960834632582255, 7.271207288691615, 47.10640378034871, 44.60681114551084
10202, 13.554720989026768, 7.495483747790061, 34.06697549887004, 58.62178658766924
10203, 16.816383505367792, 6.613465722166683, 51.28312357283203, 38.8368912962668
